;Codigo;Nombre;Población;Calle;Teléfono 1;Centro;FechaCreación;GestorVinculador;Nombre Gestor Vinculador;TM;latitude;longitude
635;20011544;Mini mercado los primos;Medellín;CL 38B#26E-140;3128280829;3000.0;4/03/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2314488;-75.55440229999999
636;20011546;Tienda Mixta Gustavo;Medellín;CR 74#104F-05;3122648069;3000.0;4/03/2020;;;2.0;6.302715;-75.5719487
637;20011547;Maloka;Medellín;CL 38#26EH-7;3197608679;3000.0;4/03/2020;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2310854;-75.555466
638;20011549;Restaurante jholian;Medellín;CL 101#74-10;3196398468;3000.0;4/03/2020;;;2.0;6.2986359;-75.5754613
639;20011553;Marios pizza;Sabaneta;;3059244436;3000.0;5/03/2020;;;2.0;6.1504856;-75.61687859999999
640;20011585;El comienzo;Medellín;CR 36#66-G08;3005156727;3000.0;6/03/2020;;;2.0;6.209333399999999;-75.5656565
641;20011590;Granero la econimia;Medellín;CR 36#69-16;3113866906;3000.0;6/03/2020;;;2.0;6.2636691;-75.5478181
642;20011591;Tienda gaby;Medellín;CR 63 SUR # 31 - 143;3136647670;3000.0;6/03/2020;20011350.0;TIENDA DE PRUEBA Gestor Zona 16;2.0;6.253462799999999;-75.5787986
643;20011609;Valconcito celeste;Medellín;CR 37#67-84;3016706231;3000.0;6/03/2020;;;2.0;6.2625635;-75.54869889999999
644;20009414;Mercados marlon;Itaguí;CR 50A#35-21;3106671487;3000.0;27/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.166848;-75.6208594
645;20009415;La ventana;Medellín;CL 102#65-58;2677205;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2971379;-75.56788499999999
646;20009416;Granero detera;Itaguí;CL 32#53-73;3217122687;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1662852;-75.62434209999999
647;20009417;Ventana Jara;Medellín;CL 102B#72-48;2375563;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.2997024;-75.5725518
648;20011614;Variedades cheap life;Envigado;TV 34DSUR#32D-03;3113855761;3000.0;6/03/2020;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;1.0;6.171105;-75.5825502
649;20009418;Tienda laura;Medellín;CR 67#101-53;5872000;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.296781699999999;-75.5696423
650;20009420;Granero el rodeo;Itaguí;CR 55#53SUR-53;3749054;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1826465;-75.60305249999999
651;20009421;Granero la 103;Medellín;CR 74#103C-4;4782743;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3006593;-75.5727366
652;20009422;La hortaliza;Medellín;CL 103D#71-95;3207615324;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3003313;-75.5714167
653;20009423;Minimercado la 39;Itaguí;CL 39A#50A-73;3117835247;3000.0;27/12/2019;20004880.0;TIENDA GESTOR MEDELLIN ZONA 5;2.0;6.1700199;-75.6178759
654;20009424;Tienda tyj;Medellín;CL 103E#63E-40;2679599;3000.0;27/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.297323500000001;-75.564769
655;20009425;Granero Sanchez;Medellin;CL 48D SUR # 56 - 07;3711243;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.2550805;-75.58394849999999
656;20011615;Holanda;Medellín;CL 94D#83D-40;3175378503;3000.0;6/03/2020;;;2.0;6.295654499999999;-75.5854979
657;20009426;Lasmi;Medellín;CR 56#48A SUR-73;5819007;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2506954;-75.57374279999999
658;20009427;Delicias Brisas De San Antonio;Itaguí;CR 58 # 48 SUR - 15;3016550360;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.176851;-75.6116646
659;20009428;Ventana dora;Medellín;CL 103D#74-44;2372058;3000.0;27/12/2019;20004652.0;Tienda Gestor Medellin Zona 2;2.0;6.3012668;-75.572771
660;20009429;J y G;Itaguí;CR 58#48 SUR-15;3003317066;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1952712;-75.5971173
661;20009430;Tienda de memo;Medellín;CR 58 # 48 SUR 15;4868484;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.2115263;-75.5865484
662;20009431;El palo de mango;Medellín;CL 103D#63C-53;3022198075;3000.0;27/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.298627499999999;-75.56792879999999
663;20009432;Granero luciana;Medellín;CR 69#99-54;3017458987;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2955782;-75.5711917
664;20009433;Salsamentaria él ovejo;Medellín;CR 70#99-77;3007023696;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2960981;-75.5721255
665;20009437;Tienda enma;Medellín;CR 67#101-32;3225860688;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2965387;-75.5694874
666;20009438;La nueva era;Medellín;CR 66B#101-35;4770200;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.296529;-75.569339
667;20009439;Granero juladi;Medellín;CL 103D#66-53;4710300;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2985033;-75.56781389999999
668;20009440;Ventana blanca;Medellín;CR 69#100-50;3182345806;3000.0;27/12/2019;20005716.0;Tienda Gestor Medellin Zona 8;2.0;6.2962479;-75.5708581
669;20009441;Pan Juan pan;Itaguí;CR 62B#25A-43;3103172651;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.166945699999999;-75.64220329999999
670;20009442;La ventanitade la 69;Medellín;CR 69#93-64;2372280;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.288097;-75.57371359999999
671;20009443;Piramide de las flores;Medellín;CL 102#66B-05;3113592958;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2971582;-75.5691264
672;20009444;Tienda consuelo;Medellín;CL 104#76-51;3006011570;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.3026659;-75.5747557
673;20009445;Tienda el garaje;Medellín;CR 69#94-52;2373818;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2891901;-75.57332509999999
675;20009447;Tienda natalia;Medellín;CL 103C#66-97;5096420;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.2981533;-75.5683358
676;20009448;Ventanita zapata;Medellín;CL 102B#72-110;4381812;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.2999098;-75.57296339999999
677;20009449;Legumbreria y tienda;Medellín;CR 67#103C-19;5072899;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.298565099999999;-75.5687915
678;20009450;El chuzo de Ángela;Medellín;CR 69#96-99;5813179;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.292140900000001;-75.57259169999999
679;20009451;Barilogico;Itaguí;CR 64B#25A-03;3021125;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.1687774;-75.6428179
680;20009452;Donde make;Medellín;CR 69#99-03;3136783990;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.295297799999999;-75.5715298
681;20009453;La estrella;Medellín;CR 74#102-27;3016252629;3000.0;27/12/2019;20006248.0;TIENDA PRUEBA VINCULACION DIANA MES;2.0;6.299935199999999;-75.5739856
682;20009455;Reja gris;Medellín;CL 103EE#65-66;4711592;3000.0;27/12/2019;20004651.0;Tienda Gestor Medellin Zona;2.0;6.300034;-75.5671687
683;20009456;Mixto juan;Medellín;CR 66#96-02;3202636595;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2906564;-75.5705955
684;20009457;El buen precio de la 65;Medellín;CR 66#96-53;3117189289;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.291095800000001;-75.5706731
685;20009458;Mercados el tigre;Medellín;CL 98#67-08;3185949773;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2935674;-75.5706338
686;20009459;La carpita;Medellín;CR 63D#103D-35;4720957;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2964321;-75.56390569999999
687;20009461;Granero oti;Medellín;CL 64AA#103D-25;2674086;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2975458;-75.5660736
688;20009462;Granero los 3 pasos;Medellín;CR 63E#103D-77;3045350431;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2967254;-75.5645353
689;20009463;Granero belarcazar;Medellín;CL 103#63E-36;4780887;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2958293;-75.56457089999999
690;20009464;La Esquinita;Itaguí;CL 36#54-41;3183808102;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1688697;-75.6234836
691;20009465;Mi pequeña  isabela;Itaguí;CL 40#51-68;6054327;3000.0;27/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.1708039;-75.6176246
692;20009466;La palmera;Itaguí;CL 40#50A-24;3122149029;3000.0;27/12/2019;20004654.0;Tienda Gestor Medellin Zona;2.0;6.169820899999999;-75.6171032
693;20009467;Granero michel;Medellín;CR 66#92F-62;4716615;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2865889;-75.5718715
694;20009468;Carpa azul;Medellín;CR 66#95-124;3113234801;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.290322499999999;-75.5706625
695;20009469;La reja blanca;Medellín;CL 103#64-10;3113164061;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.296494399999999;-75.565857
696;20009471;Super mercado mixto;Medellín;CR 64A#103-08;5058138;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2972923;-75.5655068
697;20009472;Granero luz;Medellín;CR 64A#103D-55;2672368;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2972923;-75.5655068
698;20009473;Autoservicio belarcazar;Medellín;CL 103#63E-107;2336209;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.295947399999999;-75.5652126
699;20009474;El sol;Medellín;CL 103#63E-59;3122475711;3000.0;27/12/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2957231;-75.5648836
700;20009476;Tienda el lucero;Itaguí;DG 43#37-24;5963427;3000.0;27/12/2019;20008805.0;Tienda Gestor Medellin Zona;2.0;6.160527000000001;-75.6177664
701;20009477;Tienda pocholo;Medellín;CR 74#42 SUR-22;3002253110;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2484744;-75.59349449999999
702;20009478;La ventana verde;Itaguí;CL 39 D#67-06;3162210188;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.172485;-75.59525119999999
703;20009479;Variedades cate;Itaguí;CR 61A#23-59;3017952606;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.171272999999999;-75.62862
704;20009480;Tienda luisa;Medellín;CL 103D#63E-69;5043166;3000.0;27/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.296339499999999;-75.5648722
705;20009482;Meridor San Francisco;Itaguí;CR 65#25-122;6005860;3000.0;27/12/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.1691391;-75.6423803
706;20009483;La carpa;Medellín;CR 64#103-54;3016292280;3000.0;27/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2964807;-75.56564999999999
707;20009484;Tienda angel;Medellín;CL 103#63E-194;2675505;3000.0;27/12/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.295820099999999;-75.5645572
708;20011618;callejon don nely;Medellín;CL 66F#37-41;3128722493;3000.0;6/03/2020;;;2.0;6.259668;-75.5489802
709;20011622;Granero la 80m;Medellín;CL 97 # 76 - 181;3023112063;3000.0;6/03/2020;;;2.0;6.295360199999999;-75.5812195
710;20011628;Gayoli;Medellín;CL 66E#37-30;3127848701;3000.0;6/03/2020;;;2.0;6.2594102;-75.5490008
711;20003545;Tienda J y M;Santiago de cali;CL 18 # 18 - 46;3188474125;2000.0;19/01/2019;;;1.0;3.4392527;-76.5224616
712;20003866;Variedades Angie Valeria;Santiago de cali;CL 16 #  21  -31;3206964847;2000.0;31/01/2019;;;;3.3664904;-76.53001859999999
713;20003869;Tienda Nancy;Santiago de cali;CL 16 A # 23 - 04;3206543276;2000.0;31/01/2019;;;;3.4359755;-76.52380749999999
714;20004012;Tienda Diaz;Santiago de cali;CR 26 U # 91 - 10;3104003048;2000.0;31/01/2019;;;1.0;3.42019;-76.4801892
715;20004013;Tienda Mixta;Santiago de cali;CR 27 # 91 - 142;3184021055;2000.0;31/01/2019;;;;3.4188657;-76.4797071
716;20004500;Tienda Mixta;Santiago de cali;CL 17 # 18 A - 14;3207353382;2000.0;22/04/2019;;;;3.4398029;-76.52342349999999
717;20004205;Tienda Mixta;Santiago de cali;CR 49 # 40 A -19;4051125;2000.0;24/02/2019;;;1.0;3.4036131;-76.51938
718;20004593;Tienda Mixta;Santiago de cali;CR 49 C # 44 - 17;3102390529;2000.0;22/05/2019;;;;3.4000304;-76.5177941
720;20000069;Tienda Mixta JF;Santiago de cali;CL 82 # 3 N - 04;4336952;2000.0;7/12/2016;;;;3.4140474;-76.49040889999999
721;20004373;Mercali;Santiago de cali;CL 83 A # 5 N - 72;3044825735;2000.0;8/03/2019;;;;3.4990105;-76.4934549
722;20004601;Tienda Mixta Diana;Santiago de cali;CL 42 A # 25 C - 27;3132897284;2000.0;22/05/2019;;;;3.4356607;-76.5011877
723;20004228;Tienda Mixta;Santiago de cali;CL 47 # 46 - 44;3100000000;2000.0;24/02/2019;;;1.0;3.4022153;-76.5117149
724;20004517;Tienda Los Helechos;Santiago de cali;CR 9 # 81 - 33;3184993204;2000.0;27/04/2019;;;;3.4475572;-76.5343003
725;20003639;Tienda La Cuarta C;Santiago de cali;AV 4 A OESTE # 16 - 61;8942693;2000.0;19/01/2019;;;1.0;3.4523534;-76.5614346
726;20003638;Tienda Mixta El Oasis;Santiago de cali;AV 4 A # 22 - 27;3184937105;2000.0;19/01/2019;;;;3.4519152;-76.5639802
727;20003630;Tienda Mixto Paty;Santiago de cali;AV 5 OESTE # 11 - 29;3105034971;2000.0;19/01/2019;;;1.0;3.4528078;-76.56645879999999
728;20003627;Tienda Punto Azul;Santiago de cali;CR 90 OESTE # 3 - 22;3208867500;2000.0;19/01/2019;;;1.0;3.3796086;-76.5598294
729;20003588;Tienda Molano;Santiago de cali;CL 21 B OESTE # 6-90;8943133;2000.0;19/01/2019;;;1.0;3.4530564;-76.56318030000001
730;20003586;Miscelánea El Trigal;Santiago de cali;AV 6 OESTE # 22-65;3148269585;2000.0;19/01/2019;;;1.0;3.4530745;-76.56498669999999
731;20003585;Miscelánea Yuli;Santiago de cali;AV 9 OESTE # 25 B 29;;2000.0;19/01/2019;;;1.0;3.4559655;-76.5695239
732;20003647;Maxitienda La 4;Santiago de cali;AV 4 OESTE # 13 - 224;3206728421;2000.0;19/01/2019;;;;3.4513445;-76.5406498
733;20003646;Tienda Pipe;Santiago de cali;AV 4 A OESTE # 20 - 86;8828251;2000.0;19/01/2019;;;1.0;3.4523534;-76.5614346
734;20003641;La Prosperidad;Santiago de cali;CLL 19 # 7 B - 23;3117663674;2000.0;19/01/2019;;;1.0;3.4545051;-76.55934549999999
735;20003584;Tienda Sofi;Santiago de cali;AV 7 OESTE # 23 B 76;8944970;2000.0;19/01/2019;;;1.0;3.4536286;-76.5653122
736;20003577;Tienda Ruiz C;Santiago de cali;AV 5 OESTE # 25 - 05;3116233374;2000.0;19/01/2019;;;1.0;3.4532991;-76.5691008
737;20003578;Tienda Playmaniaticos;Santiago de cali;CL 25 OESTE # 5 - 26;8942848;2000.0;19/01/2019;;;1.0;3.4536762;-76.5684622
738;20003580;Tienda Chelito;Santiago de cali;CL 25 OESTE # 5 - 63;3182903257;2000.0;19/01/2019;;;1.0;3.4536762;-76.5684622
739;20003633;Tienda Liliana;Santiago de cali;AV 8 OESTE # 18 - 59;3122393122;2000.0;19/01/2019;;;1.0;3.4551793;-76.5592552
740;20003635;Tienda Don Julio;Santiago de cali;AV 8 OESTE # 19 - 31;8944153;2000.0;19/01/2019;;;1.0;3.45522;-76.5604913
741;20003643;Manuelita;Santiago de cali;AV 8 OESTE # 19 - 141;3147571483;2000.0;19/01/2019;;;1.0;3.45522;-76.5604913
742;20003644;Tienda Mixta;Santiago de cali;AV 8 OESTE # 19 A - 08;3134066613;2000.0;19/01/2019;;;1.0;3.45522;-76.5604913
743;20003581;Tienda Mixta;Santiago de cali;AV 7 OESTE # 26 A 40;3115804243;2000.0;19/01/2019;;;1.0;3.4535024;-76.5645461
744;20003583;Tienda Mixta;Santiago de cali;CL 24 OESTE # 5-30;3122984468;2000.0;19/01/2019;;;;3.4530707;-76.5671455
745;20003590;Tienda Mixta;Santiago de cali;AV  6 OESTE # 17-93;316716988;2000.0;19/01/2019;;;1.0;3.4534338;-76.5671375
746;20003592;Tienda Mixta;Santiago de cali;AV 6 OESTE # 14-52;3104097020;2000.0;19/01/2019;;;;3.4535229;-76.5597702
747;20003622;Tienda Mixta;Santiago de cali;AV 6 OESTE # 19 - 81;3128253623;2000.0;19/01/2019;;;1.0;3.4532863;-76.56656989999999
748;20003640;Tienda Mixta;Santiago de cali;AV 7 B OESTE # 19 - 19;3162260714;2000.0;19/01/2019;;;1.0;3.4542134;-76.5614928
749;20003642;Tienda Mixta;Santiago de cali;AV 8 OESTE # 19 - 53;3215425510;2000.0;19/01/2019;;;1.0;3.45522;-76.5604913
750;20003645;Tienda Mixta;Santiago de cali;AV 4 AOESTE # 22 B - 86;;2000.0;19/01/2019;;;1.0;3.4509768;-76.5643874
751;20003859;Tienda Mixta;Santiago de cali;AV 4 A OESTE # 23 A - 01;3157530850;2000.0;30/01/2019;;;;3.4522204;-76.5668151
752;20003861;Tienda Mixta Luz;Santiago de cali;AV 4 A OESTE # 19 - 64;3205416000;2000.0;30/01/2019;;;;3.4525977;-76.5605853
753;20003857;La Tiendita;Santiago de cali;CL 26 OESTE # 4 A - 25;3113602768;2000.0;30/01/2019;;;;3.4525719;-76.5702866
755;20003674;Variedades Nuri;Santiago de cali;AV 5 A # 9 - 53;316629738;2000.0;30/01/2019;;;;3.4855017;-76.52348309999999
756;20003632;Tienda Mixta;Santiago de cali;CL 19 BIS # 7 B - 8;3175629088;2000.0;19/01/2019;;;1.0;3.4558386;-76.56123769999999
757;20004374;La Exitosa;Santiago de cali;AV 7 OESTE # 19 - 60;318950717;2000.0;8/03/2019;;;;3.4540415;-76.5598966
758;20004375;Tienda Mixta Laura;Santiago de cali;CL 19 OESTE # 8 A BIS - 68;3173354502;2000.0;8/03/2019;;;;3.4549502;-76.5594212
759;20004378;Tienda Luz Dary;Santiago de cali;CL 21 B # 6 - 53;3182437818;2000.0;8/03/2019;;;1.0;3.4535109;-76.56328859999999
760;20004451;Tienda Lina Isabel;Santiago de cali;CL 37 # 34 - 10;3205771431;2000.0;20/03/2019;;;;3.4199579;-76.5065848
761;20004130;Tienda El Descanso;Yumbo;CR 13 # 6 - 04;3122502038;2000.0;11/02/2019;;;;3.5766377;-76.4959061
762;20004390;Tienda Mixta;Santiago de cali;CL 72 W # 28 E 3 - 37;4010614;2000.0;20/03/2019;;;;3.4516467;-76.5319854
763;20004407;Variedades Camilin;Santiago de cali;CR 28 D 2 # 72 Y - 02;3185471808;2000.0;20/03/2019;;;1.0;3.4190841;-76.4889498
764;20004419;Tienda Mixta;Santiago de cali;CR 28 B 2 # 72 W - 91;3137017186;2000.0;20/03/2019;;;1.0;3.4280496;-76.49610369999999
765;20004498;Tienda Mixta;Santiago de cali;CL 72 Z 2# 2 B 3 - 60;3138106260;2000.0;22/04/2019;;;1.0;3.4174508;-76.4908049
766;20004519;Tienda Mixta;Santiago de cali;CR 28 # 72 Z - 94;4011291;2000.0;27/04/2019;;;1.0;3.4220066;-76.48684190000002
767;20003621;Tienda Mixta Vargas;Santiago de cali;CL 99 # 27 D - 101;3167866708;2000.0;19/01/2019;;;1.0;3.4163356;-76.4800448
768;20003956;Rapitienda Kiara;Jamundí;CL 9 E # 50 A SUR - 12;3148829947;2000.0;31/01/2019;;;;3.227521;-76.51198339999999
769;20003959;Rapitienda Lina;Jamundí;CL 9 B # 50 A SUR - 38;3117778876;2000.0;31/01/2019;;;1.0;3.2632046;-76.5403382
770;20003962;La Esperanza;Jamundí;CL 8 D # 50 SUR - 42;3137637057;2000.0;31/01/2019;;;1.0;3.2503213;-76.5370969
771;20003963;Tienda La Bendicion;Jamundí;CL 23 # 36 SUR - 18 ;3213381446;2000.0;31/01/2019;;;;3.2617697;-76.5403266
772;20003965;Tienda El Rodeo Diaz;Jamundí;CL 22 # 36 SUR - 18 ;3136158418;2000.0;31/01/2019;;;1.0;3.2617697;-76.5403266
773;20003981;Tienda Mixta;Jamundí;CL 10 # 45 S - 15;3155369567;2000.0;31/01/2019;;;;3.2617697;-76.5403266
774;20003984;Tienda Aquí Es;Jamundí;CL 8 F # 45 S - 27;3107188298;2000.0;31/01/2019;;;;3.2617697;-76.5403266
775;20003986;Tienda Mixta Diana;Jamundí;CR 49 S # 8 E - 03;3146816149;2000.0;31/01/2019;;;1.0;3.2363115;-76.5115938
776;20003987;Tienda Mixta;Jamundí;CR 49 S # 8 E - 15;3165389950;2000.0;31/01/2019;;;;3.2363115;-76.5115938
777;20003990;Tienda Mixta Bonanza;Jamundí;CL 8 B # 42 S SUR - 67;3206255294;2000.0;31/01/2019;;;;3.2507149;-76.53777869999999
778;20003991;Tienda Vivi;Jamundí;CL 8 B # 45 SUR - 39;3117076083;2000.0;31/01/2019;;;;3.2507149;-76.53777869999999
779;20004008;Tienda Detodito;Santiago de cali;CL 86 # 27 B - 74;3128322409;2000.0;31/01/2019;;;1.0;3.4200085;-76.4826568
780;20004009;Tienda Paola;Santiago de cali;CR 28 - 3 # 102 - 48;4263462;2000.0;31/01/2019;;;1.0;3.414337;-76.47966269999999
781;20004010;Fruver Mercado Lili;Santiago de cali;CL 99 # 27 D - 03;3185710117;2000.0;31/01/2019;;;;3.4169732;-76.47958
782;20004011;Tienda La Economia;Santiago de cali;CL 99 #  27 D - 17;3185036302;2000.0;31/01/2019;;;1.0;3.4168226;-76.4795834
783;20004014;Tienda La Garantia;Santiago de cali;CR 27 D # 94 - 45;4222517;2000.0;31/01/2019;;;;3.4177701;-76.48029489999999
784;20004083;Tienda Nissi;Jamundí;CL 9 B # 50 S - 72;3186882293;2000.0;1/02/2019;;;1.0;3.2267521;-76.5115783
785;20004084;Tienda Grajales;Jamundí;CL 9 B # 50 S - 29;3174924356;2000.0;1/02/2019;;;1.0;3.2267521;-76.5115783
786;20004085;Tienda Cami;Jamundí;CL 9 B # 50 SUR - 21;3168871969;2000.0;1/02/2019;;;1.0;3.2364099;-76.509537
787;20004165;Tienda La Gran Economia;Santiago de cali;CR 47 D # 56 C - 24;3145249175;2000.0;15/02/2019;;;1.0;3.440992;-76.4967113
788;20004171;Tienda Marlin;Santiago de cali;CR 46 B # 56 G - 03;3154292280;2000.0;15/02/2019;;;1.0;3.4019502;-76.5125454
789;20004201;Tienda Mixta Bolaños;Jamundí;CL 8 E # 50 A S - 31;3235166898;2000.0;24/02/2019;;;1.0;3.2244088;-76.51225749999999
790;20004212;Tienda  Maira;Jamundí;CL 8 F # 50 A S - 71;3174170451;2000.0;24/02/2019;;;1.0;3.2267521;-76.5115783
791;20004239;Rapitienda y Distribuidora Landazur;Jamundí;CL 8 G # 54 B SUR - 39;3172670919;2000.0;24/02/2019;;;1.0;3.223343;-76.5082369
792;20004247;Tienda La 40;Jamundí;CR 40 SUR # 10 A - 28;;2000.0;24/02/2019;;;1.0;3.2617697;-76.5403266
793;20004262;Minimarket JFG;Santiago de cali;CR 26 B # 77 - 89;3206725782;2000.0;4/03/2019;;;1.0;3.4366283;-76.4775913
794;20004289;Tienda Mixta;Santiago de cali;CR 26 P 17 # 103 A - 53;3196863435;2000.0;4/03/2019;;;;3.4198822;-76.47697289999999
795;20004358;Tienda Mixta;Santiago de cali;CL 79 # 26 C - 29;3202538512;2000.0;8/03/2019;;;1.0;3.4345313;-76.4773592
796;20004445;Variedades Meier;Santiago de cali;CL 56 I # 49 G - 19;3207468673;2000.0;20/03/2019;;;1.0;3.3929486;-76.50954190000002
797;20004449;Tienda Mixta;Santiago de cali;CR 26 B 1 # 73 - 59;3164772575;2000.0;20/03/2019;;;1.0;3.4394267;-76.48334229999999
798;20004602;Tienda Mixta;Santiago de cali;CL 33 H # 25  - 26;4482401;2000.0;22/05/2019;;;1.0;3.4350424;-76.5066765
799;20004490;Avicola Pensilvania;Jamundí;CL  8 G # 50 A SUR  - 39;3126735357;2000.0;1/04/2019;;;;3.2267521;-76.5115783
800;20003495;Tienda Mixta Edilma;Santiago de cali;CL 43 # 25 C - 24;3152252170;2000.0;18/01/2019;;;1.0;3.4063889;-76.512689
801;20004288;Distri Market;Santiago de cali;CL 72 F # 3 A N - 87;3187431764;2000.0;4/03/2019;;;1.0;3.4242556;-76.49775129999999
803;20003960;Tienda Bethel;Jamundí;CL 9 # 50 SUR - 82;3008850844;2000.0;31/01/2019;;;;3.2632046;-76.5403382
804;20004489;Tienda Viveres Doña Elsy;Jamundí;CR 51 SUR # 9 D - 11;3138075837;2000.0;1/04/2019;;;;3.2357332;-76.5064362
805;20004487;Tienda Minimarket Kprichos;Jamundí;CR 49 S # 9 B - 03;3204812588;2000.0;1/04/2019;;;;3.2511789;-76.53708309999999
806;20011632;Los uribe;Medellín;CR 39#66C-59;3234772658;3000.0;6/03/2020;;;2.0;6.2589766;-75.5503131
807;20007336;El garage blanco;Medellín;CR 50C#95-96;2140788;3000.0;18/11/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.288268899999999;-75.55952409999999
808;20007337;Perchis;Medellín;CR 50C#94-112;3117814100;3000.0;18/11/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.2868533;-75.5595084
809;20007338;Variedades EMI;Medellín;CR 50B#95-53;3103909791;3000.0;18/11/2019;20006627.0;Tienda Gestor Medellin Zona;2.0;6.2876372;-75.5590962
810;20007351;La 88;Medellín;CL 88#48-29;3164565633;3000.0;18/11/2019;20006910.0;TIENDA PRUEBA GESTOR ZONA 11;2.0;6.2802655;-75.55597949999999
811;20007368;Fruver la 96 Patri;Medellín;CL 96#50C-22;3222314811;3000.0;19/11/2019;20006628.0;TIENDA PRUEBA GESTOR ZONA 10;2.0;6.288651;-75.5598504
